x,y,z
-1.0,-1.0,13.0
-0.96,-1.0,12.15149056
-0.92,-1.0,11.363944960000001
-0.88,-1.0,10.63438336
-0.84,-1.0,9.959887359999998
-0.8,-1.0,9.337600000000002
-0.76,-1.0,8.76472576
-0.72,-1.0,8.23853056
-0.6799999999999999,-1.0,7.756341759999998
-0.64,-1.0,7.3155481600000005
-0.6,-1.0,6.9136
-0.56,-1.0,6.548008960000001
-0.52,-1.0,6.21634816
-0.48,-1.0,5.91625216
-0.43999999999999995,-1.0,5.6454169599999995
-0.4,-1.0,5.4016
-0.36,-1.0,5.18262016
-0.31999999999999995,-1.0,4.986357759999999
-0.28,-1.0,4.8107545599999995
-0.24,-1.0,4.65381376
-0.19999999999999996,-1.0,4.5136
-0.16000000000000003,-1.0,4.38823936
-0.12,-1.0,4.2759193600000005
-0.07999999999999996,-1.0,4.1748889600000005
-0.040000000000000036,-1.0,4.0834585599999995
0.0,-1.0,4.0
0.040000000000000036,-1.0,3.9229465599999997
0.08000000000000007,-1.0,3.8507929599999997
0.1200000000000001,-1.0,3.7820953600000005
0.15999999999999992,-1.0,3.71547136
0.19999999999999996,-1.0,3.6496
0.24,-1.0,3.5832217600000003
0.28,-1.0,3.51513856
0.32000000000000006,-1.0,3.44421376
0.3600000000000001,-1.0,3.3693721599999997
0.40000000000000013,-1.0,3.2895999999999996
0.43999999999999995,-1.0,3.2039449600000003
0.48,-1.0,3.11151616
0.52,-1.0,3.01148416
0.56,-1.0,2.9030809599999996
0.6000000000000001,-1.0,2.7855999999999996
0.6400000000000001,-1.0,2.6583961599999997
0.6799999999999999,-1.0,2.52088576
0.72,-1.0,2.37254656
0.76,-1.0,2.2129177599999994
0.8,-1.0,2.0416
0.8400000000000001,-1.0,1.8582553599999998
0.8800000000000001,-1.0,1.6626073599999995
0.9199999999999999,-1.0,1.4544409600000003
0.96,-1.0,1.2336025600000005
1.0,-1.0,1.0
1.04,-1.0,0.75360256
1.08,-1.0,0.49444095999999993
1.12,-1.0,0.22260735999999914
1.1600000000000001,-1.0,-0.061744640000001016
1.2000000000000002,-1.0,-0.35840000000000183
1.2400000000000002,-1.0,-0.6670822400000023
1.2800000000000002,-1.0,-0.9874534400000012
1.3199999999999998,-1.0,-1.3191142399999993
1.3599999999999999,-1.0,-1.6616038399999997
1.4,-1.0,-2.014399999999998
1.44,-1.0,-2.3769190399999998
1.48,-1.0,-2.7485158399999996
1.52,-1.0,-3.1284838400000012
1.56,-1.0,-3.5160550400000004
1.6,-1.0,-3.910400000000002
1.6400000000000001,-1.0,-4.3106278399999995
1.6800000000000002,-1.0,-4.71578624
1.7200000000000002,-1.0,-5.12486144
1.7600000000000002,-1.0,-5.536778240000003
1.8000000000000003,-1.0,-5.950400000000003
1.8399999999999999,-1.0,-6.36452864
1.88,-1.0,-6.777904639999999
1.92,-1.0,-7.189207039999998
1.96,-1.0,-7.59705344
2.0,-1.0,-8.0
2.04,-1.0,-8.396541440000005
2.08,-1.0,-8.785111039999999
2.12,-1.0,-9.164080639999996
2.16,-1.0,-9.53176064
2.2,-1.0,-9.886400000000005
2.24,-1.0,-10.226186240000002
2.2800000000000002,-1.0,-10.549245439999998
2.3200000000000003,-1.0,-10.853642240000001
2.36,-1.0,-11.137379839999998
2.4,-1.0,-11.398399999999995
2.44,-1.0,-11.634583040000003
2.48,-1.0,-11.843747839999999
2.52,-1.0,-12.02365184
2.56,-1.0,-12.171991040000009
2.6,-1.0,-12.286399999999993
2.64,-1.0,-12.364451839999997
2.68,-1.0,-12.403658239999999
2.72,-1.0,-12.401469439999989
2.7600000000000002,-1.0,-12.355274240000007
2.8000000000000003,-1.0,-12.262399999999996
2.84,-1.0,-12.120112639999988
2.88,-1.0,-11.925616640000003
2.92,-1.0,-11.676055039999998
2.96,-1.0,-11.368509439999999
3.0,-1.0,-11.0
-1.0,-0.96,12.42355456
-0.96,-0.96,11.578245119999998
-0.92,-0.96,10.79389952
-0.88,-0.96,10.067537920000001
-0.84,-0.96,9.396241919999998
-0.8,-0.96,8.777154560000001
-0.76,-0.96,8.207480319999998
-0.72,-0.96,7.684485119999999
-0.6799999999999999,-0.96,7.205496319999998
-0.64,-0.96,6.7679027199999995
-0.6,-0.96,6.369154559999999
-0.56,-0.96,6.00676352
-0.52,-0.96,5.67830272
-0.48,-0.96,5.381406719999999
-0.43999999999999995,-0.96,5.113771519999999
-0.4,-0.96,4.87315456
-0.36,-0.96,4.657374719999999
-0.31999999999999995,-0.96,4.4643123199999994
-0.28,-0.96,4.29190912
-0.24,-0.96,4.13816832
-0.19999999999999996,-0.96,4.00115456
-0.16000000000000003,-0.96,3.8789939199999997
-0.12,-0.96,3.7698739199999993
-0.07999999999999996,-0.96,3.6720435199999995
-0.040000000000000036,-0.96,3.5838131199999994
0.0,-0.96,3.5035545599999995
0.040000000000000036,-0.96,3.42970112
0.08000000000000007,-0.96,3.3607475199999994
0.1200000000000001,-0.96,3.295249919999999
0.15999999999999992,-0.96,3.23182592
0.19999999999999996,-0.96,3.1691545599999995
0.24,-0.96,3.10597632
0.28,-0.96,3.0410931199999993
0.32000000000000006,-0.96,2.9733683199999996
0.3600000000000001,-0.96,2.9017267199999996
0.40000000000000013,-0.96,2.825154559999999
0.43999999999999995,-0.96,2.74269952
0.48,-0.96,2.6534707199999996
0.52,-0.96,2.5566387199999996
